# Generated by cybertek605/cybertek-threat-intel
# Updated    : 2026-04-11T05:48:02
# Format     : score<TAB>ip_address
# Score      : number of independent source lists containing this IP (max 9)
# Severity   : score=1 -> Warning | score>=2 -> Critical
# Entries    : 25234
3	20.64.104.78
3	20.64.104.82
3	20.64.104.9
3	20.64.105.127
3	20.64.105.146
3	20.64.105.168
3	20.64.105.193
3	20.64.105.20
3	20.64.105.221
3	20.64.105.230
3	20.64.105.235
3	20.64.105.237
3	20.64.105.242
3	20.64.105.253
3	20.64.105.32
3	20.64.105.39
3	20.64.105.54
3	20.64.105.68
3	20.64.105.74
3	20.64.105.77
3	20.64.105.81
3	20.64.106.116
3	20.64.106.155
3	20.64.106.28
3	20.64.106.38
3	20.64.106.71
3	20.64.106.75
3	20.64.106.77
3	20.64.106.91
3	20.65.137.167
3	20.65.137.218
3	20.65.152.136
3	20.65.153.128
3	20.65.154.146
3	20.65.154.237
3	20.65.154.83
3	20.65.192.150
3	20.65.192.214
3	20.65.193.152
3	20.65.193.176
3	20.65.193.252
3	20.65.194.102
3	20.65.194.103
3	20.65.194.116
3	20.65.194.129
3	20.65.194.183
3	20.65.194.56
3	20.65.194.81
3	20.65.194.84
3	20.65.194.87
3	20.65.194.90
3	20.65.195.118
3	20.65.195.17
3	20.65.195.25
3	20.65.195.35
3	20.65.195.57
3	20.65.195.59
3	20.65.195.96
3	20.65.219.131
3	20.65.219.49
3	20.80.105.17
3	20.80.105.50
3	20.81.47.184
3	20.83.173.252
3	20.83.27.89
3	20.84.144.154
3	20.84.61.38
3	20.98.137.225
3	201.161.46.130
3	201.161.46.133
3	203.55.131.3
3	203.55.131.4
3	27.72.248.213
3	3.80.27.62
3	3.84.4.44
3	3.85.18.5
3	3.86.93.123
3	3.89.103.169
3	3.89.60.155
3	3.90.250.34
3	3.90.41.152
3	3.90.5.174
3	3.91.148.177
3	3.92.180.146
3	3.92.198.129
3	3.92.61.245
3	34.14.23.97
3	34.171.103.2
3	34.193.119.44
3	34.203.200.187
3	34.204.10.19
3	34.207.209.130
3	34.226.190.36
3	34.230.221.101
3	34.238.240.3
3	34.30.135.210
3	35.203.210.101
3	35.203.210.118
3	35.203.210.121
3	35.203.210.146
3	35.203.210.153
3	35.203.210.157
3	35.203.210.158
3	35.203.210.164
3	35.203.210.167
3	35.203.210.18
3	35.203.210.181
3	35.203.210.188
3	35.203.210.214
3	35.203.210.216
3	35.203.210.22
3	35.203.210.222
3	35.203.210.239
3	35.203.210.254
3	35.203.210.33
3	35.203.210.47
3	35.203.210.97
3	35.203.211.10
3	35.203.211.110
3	35.203.211.125
3	35.203.211.165
3	35.203.211.175
3	35.203.211.222
3	35.203.211.227
3	35.203.211.245
3	35.203.211.246
3	35.203.211.247
3	35.203.211.251
3	35.203.211.46
3	35.203.211.51
3	35.203.211.65
3	35.203.211.72
3	35.203.211.86
3	35.216.144.195
3	35.216.195.77
3	35.216.254.237
3	36.106.166.128
3	36.154.50.214
3	37.10.113.212
3	37.10.113.213
3	37.10.113.217
3	37.10.113.218
3	37.10.113.219
3	37.10.113.221
3	38.76.73.5
3	39.96.220.52
3	4.145.113.4
3	4.227.179.79
3	4.246.231.57
3	40.119.33.98
3	40.119.40.152
3	40.124.114.161
3	40.124.116.246
3	40.124.173.160
3	40.124.173.235
3	40.124.175.174
3	40.124.175.5
3	40.124.175.52
3	40.124.178.49
3	40.124.186.100
3	40.76.124.110
3	40.76.124.166
3	40.76.248.118
3	41.208.71.226
3	43.128.93.40
3	43.133.174.69
3	43.224.126.107
3	44.202.56.60
3	44.203.158.255
3	44.215.219.236
3	45.119.87.131
3	45.156.128.126
3	45.156.129.48
3	45.156.129.54
3	45.156.129.70
3	45.156.129.71
3	45.156.129.72
3	45.156.129.73
3	45.194.70.248
3	45.194.70.254
3	45.205.1.8
3	45.227.254.152
3	45.227.254.156
3	45.249.245.54
3	45.33.102.61
3	45.33.15.196
3	45.33.60.135
3	45.33.65.239
3	45.33.86.237
3	45.91.64.6
3	45.91.64.7
3	47.250.80.158
3	47.250.81.7
3	47.251.254.168
3	47.251.93.227
3	47.254.229.163
3	47.89.192.23
3	47.89.241.188
3	48.216.242.171
3	48.216.243.233
3	48.217.187.105
3	5.101.64.6
3	5.128.121.101
3	5.181.87.110
3	5.187.35.142
3	5.187.35.26
3	5.61.209.107
3	50.16.162.130
3	50.16.169.122
3	51.8.107.68
3	52.146.88.130
3	52.165.80.115
3	52.165.88.155
3	52.188.231.113
3	52.206.189.10
3	52.207.126.70
3	52.90.41.108
3	54.144.98.172
3	54.161.202.8
3	54.197.72.69
3	54.205.241.255
3	54.221.170.110
3	54.226.98.246
3	54.242.178.61
